filename,width,height,class,xmin,ymin,xmax,ymax
Cross (348).png,100,100,Crosswalk,52,14,73,23
Cross (348).png,100,100,Crosswalk,73,37,100,100
Cross (348).png,100,100,Crosswalk,52,54,73,100
Cross (348).png,100,100,Crosswalk,26,65,53,100
Cross (349).png,100,100,Crosswalk,9,34,63,53
Cross (349).png,100,100,Crosswalk,28,52,82,78
Cross (349).png,100,100,Crosswalk,49,67,100,100
Cross (35).png,120,120,Crosswalk,0,92,119,119
Cross (350).png,100,100,Crosswalk,7,66,100,76
Cross (350).png,100,100,Crosswalk,43,46,67,49
Cross (350).png,100,100,Crosswalk,7,53,17,60
Cross (350).png,100,100,Crosswalk,1,58,7,64
Cross (351).png,100,100,Crosswalk,39,36,80,52
Cross (352).png,100,100,Crosswalk,1,1,22,16
Cross (352).png,100,100,Crosswalk,16,12,37,29
Cross (352).png,100,100,Crosswalk,32,23,55,44
Cross (352).png,100,100,Crosswalk,51,33,73,55
Cross (352).png,100,100,Crosswalk,69,45,100,73
Cross (353).png,100,100,Crosswalk,3,32,21,40
Cross (353).png,100,100,Crosswalk,19,35,39,43
Cross (353).png,100,100,Crosswalk,37,38,62,47
Cross (353).png,100,100,Crosswalk,1,77,54,100
Cross (353).png,100,100,Crosswalk,33,70,74,82
Cross (353).png,100,100,Crosswalk,54,58,94,73
Cross (354).png,100,100,Crosswalk,1,39,29,93
Cross (354).png,100,100,Crosswalk,28,37,64,80
Cross (354).png,100,100,Crosswalk,55,35,99,73
Cross (356).png,100,100,Crosswalk,1,48,100,62
Cross (357).png,100,100,Crosswalk,1,70,72,77
Cross (357).png,100,100,Crosswalk,1,59,16,67
Cross (358).png,100,100,Crosswalk,46,41,100,50
Cross (358).png,100,100,Crosswalk,1,49,50,56
Cross (358).png,100,100,Crosswalk,9,25,84,30
Cross (359).png,100,100,Crosswalk,18,14,47,27
Cross (359).png,100,100,Crosswalk,43,17,72,30
Cross (359).png,100,100,Crosswalk,70,23,100,37
Cross (359).png,100,100,Crosswalk,67,85,100,100
Cross (36).png,120,120,Crosswalk,84,78,104,82
Cross (36).png,120,120,Crosswalk,57,76,85,81
Cross (36).png,120,120,Crosswalk,3,74,59,79
Cross (36).png,120,120,Crosswalk,94,69,116,73
Cross (36).png,120,120,Crosswalk,74,68,95,71
Cross (36).png,120,120,Crosswalk,54,68,75,70
Cross (36).png,120,120,Crosswalk,82,56,99,59
Cross (360).png,100,100,Crosswalk,7,38,63,51
Cross (360).png,100,100,Crosswalk,54,29,100,39
Cross (360).png,100,100,Crosswalk,41,64,100,93
Cross (361).png,100,100,Crosswalk,1,80,38,98
Cross (361).png,100,100,Crosswalk,38,86,79,100
Cross (361).png,100,100,Crosswalk,77,92,100,100
Cross (362).png,100,100,Crosswalk,2,38,94,47
Cross (364).png,100,100,Crosswalk,1,55,100,71
Cross (365).png,100,100,Crosswalk,1,63,41,88
Cross (365).png,100,100,Crosswalk,33,55,100,75
Cross (366).png,100,100,Crosswalk,8,51,86,63
Cross (366).png,100,100,Crosswalk,30,61,100,75
Cross (366).png,100,100,Crosswalk,55,74,100,88
Cross (366).png,100,100,Crosswalk,81,83,100,100
Cross (367).png,100,100,Crosswalk,1,23,49,32
Cross (367).png,100,100,Crosswalk,1,17,38,23
Cross (367).png,100,100,Crosswalk,47,39,90,59
Cross (367).png,100,100,Crosswalk,81,34,100,70
Cross (367).png,100,100,Crosswalk,62,85,100,100
Cross (367).png,100,100,Crosswalk,80,69,100,85
Cross (369).png,100,100,Crosswalk,1,76,79,86
Cross (369).png,100,100,Crosswalk,1,58,64,60
Cross (37).png,120,120,Crosswalk,0,42,47,78
Cross (37).png,120,120,Crosswalk,43,39,90,71
Cross (37).png,120,120,Crosswalk,85,35,119,65
Cross (370).png,100,100,Crosswalk,1,54,100,60
Cross (370).png,100,100,Crosswalk,18,36,83,38
Cross (371).png,100,100,Crosswalk,1,35,60,48
Cross (371).png,100,100,Crosswalk,59,33,100,45
Cross (373).png,100,100,Crosswalk,1,55,100,65
Cross (374).png,100,100,Crosswalk,1,49,56,66
Cross (374).png,100,100,Crosswalk,29,43,100,58
Cross (374).png,100,100,Crosswalk,29,3,66,14
Cross (374).png,100,100,Crosswalk,64,6,100,18
Cross (376).png,100,100,Crosswalk,1,70,50,100
Cross (376).png,100,100,Crosswalk,49,86,100,100
Cross (379).png,100,100,Crosswalk,1,48,65,61
Cross (379).png,100,100,Crosswalk,25,31,100,35
Cross (38).png,120,120,Crosswalk,0,85,79,111
Cross (38).png,120,120,Crosswalk,29,74,89,96
Cross (38).png,120,120,Crosswalk,52,66,103,84
Cross (38).png,120,120,Crosswalk,65,61,110,76
Cross (38).png,120,120,Crosswalk,80,53,119,71
Cross (380).png,100,100,Crosswalk,53,49,100,100
Cross (380).png,100,100,Crosswalk,2,44,56,93
Cross (380).png,100,100,Crosswalk,9,21,52,38
Cross (380).png,100,100,Crosswalk,45,13,79,27
Cross (380).png,100,100,Crosswalk,75,11,100,20
Cross (381).png,100,100,Crosswalk,1,20,100,71
Cross (382).png,100,100,Crosswalk,73,52,100,100
Cross (382).png,100,100,Crosswalk,51,68,73,100
Cross (382).png,100,100,Crosswalk,13,79,51,100
Cross (383).png,100,100,Crosswalk,1,57,32,78
Cross (383).png,100,100,Crosswalk,25,64,61,88
Cross (383).png,100,100,Crosswalk,56,70,100,100
Cross (385).png,100,100,Crosswalk,1,54,100,62
Cross (385).png,100,100,Crosswalk,28,43,85,47
Cross (386).png,100,100,Crosswalk,1,77,100,93
Cross (387).png,100,100,Crosswalk,1,51,100,68
Cross (388).png,100,100,Crosswalk,24,28,53,41
Cross (388).png,100,100,Crosswalk,35,37,63,50
Cross (388).png,100,100,Crosswalk,56,44,80,59
Cross (388).png,100,100,Crosswalk,72,50,100,74
Cross (389).png,100,100,Crosswalk,1,37,89,42
Cross (389).png,100,100,Crosswalk,1,26,75,30
Cross (39).png,120,120,Crosswalk,0,83,94,100
Cross (39).png,120,120,Crosswalk,105,62,119,80
Cross (39).png,120,120,Crosswalk,97,59,107,76
Cross (39).png,120,120,Crosswalk,90,55,99,72
Cross (39).png,120,120,Crosswalk,84,53,93,68
Cross (39).png,120,120,Crosswalk,79,51,86,65
Cross (39).png,120,120,Crosswalk,72,49,81,62
Cross (39).png,120,120,Crosswalk,66,47,74,58
Cross (39).png,120,120,Crosswalk,59,46,67,55
Cross (390).png,100,100,Crosswalk,1,35,100,76
Cross (391).png,100,100,Crosswalk,19,38,32,48
Cross (391).png,100,100,Crosswalk,27,45,48,60
Cross (391).png,100,100,Crosswalk,38,56,62,73
Cross (391).png,100,100,Crosswalk,55,74,96,100
Cross (392).png,100,100,Crosswalk,79,36,100,76
Cross (392).png,100,100,Crosswalk,44,56,83,88
Cross (392).png,100,100,Crosswalk,7,75,61,100
Cross (393).png,100,100,Crosswalk,1,12,25,96
Cross (393).png,100,100,Crosswalk,25,31,51,100
Cross (393).png,100,100,Crosswalk,52,42,70,100
Cross (393).png,100,100,Crosswalk,69,59,100,100
Cross (394).png,100,100,Crosswalk,34,67,82,94
Cross (394).png,100,100,Crosswalk,79,70,100,100
Cross (394).png,100,100,Crosswalk,72,43,100,51
Cross (394).png,100,100,Crosswalk,43,48,77,61
Cross (395).png,100,100,Crosswalk,3,18,40,30
Cross (395).png,100,100,Crosswalk,33,26,53,36
Cross (395).png,100,100,Crosswalk,52,28,77,44
Cross (395).png,100,100,Crosswalk,74,33,100,51
Cross (395).png,100,100,Crosswalk,68,80,100,100
Cross (395).png,100,100,Crosswalk,42,88,100,100
Cross (396).png,100,100,Crosswalk,1,81,78,87
Cross (396).png,100,100,Crosswalk,62,66,77,69
Cross (398).png,100,100,Crosswalk,1,68,100,100
Cross (398).png,100,100,Crosswalk,20,55,80,69
Cross (398).png,100,100,Crosswalk,11,25,37,36
Cross (398).png,100,100,Crosswalk,36,27,69,42
Cross (399).png,100,100,Crosswalk,1,51,33,69
Cross (399).png,100,100,Crosswalk,36,58,100,76
Cross (4).png,120,120,Crosswalk,36,82,119,110
Cross (40).png,120,120,Crosswalk,0,86,56,106
Cross (40).png,120,120,Crosswalk,91,88,119,103
Cross (401).png,100,100,Crosswalk,1,81,82,88
Cross (402).png,100,100,Crosswalk,1,27,20,82
Cross (402).png,100,100,Crosswalk,18,19,54,63
Cross (402).png,100,100,Crosswalk,49,9,89,48
Cross (402).png,100,100,Crosswalk,74,1,100,39
Cross (403).png,100,100,Crosswalk,2,31,37,43
Cross (403).png,100,100,Crosswalk,30,38,68,56
Cross (403).png,100,100,Crosswalk,62,46,87,67
Cross (403).png,100,100,Crosswalk,83,57,100,78
Cross (404).png,100,100,Crosswalk,16,66,100,74
Cross (404).png,100,100,Crosswalk,15,55,100,58
Cross (404).png,100,100,Crosswalk,40,40,52,43
Cross (404).png,100,100,Crosswalk,66,44,80,47
Cross (405).png,100,100,Crosswalk,9,34,100,37
Cross (405).png,100,100,Crosswalk,3,77,100,92
Cross (407).png,100,100,Crosswalk,1,62,100,100
Cross (407).png,100,100,Crosswalk,25,47,100,62
Cross (407).png,100,100,Crosswalk,64,26,100,44
Cross (41).png,120,120,Crosswalk,0,74,87,115
Cross (41).png,120,120,Crosswalk,26,58,89,87
Cross (41).png,120,120,Crosswalk,38,37,93,68
Cross (413).png,100,100,Crosswalk,1,85,100,89
Cross (414).png,100,100,Crosswalk,1,47,61,54
Cross (414).png,100,100,Crosswalk,71,53,95,60
Cross (414).png,100,100,Crosswalk,84,58,100,71
Cross (414).png,100,100,Crosswalk,92,71,100,83
Cross (415).png,100,100,Crosswalk,3,56,87,60
Cross (416).png,100,100,Crosswalk,1,47,48,73
Cross (416).png,100,100,Crosswalk,46,43,100,68
Cross (418).png,100,100,Crosswalk,1,46,100,58
Cross (418).png,100,100,Crosswalk,19,19,77,24
Cross (419).png,100,100,Crosswalk,2,41,96,51
Cross (419).png,100,100,Crosswalk,3,50,54,59
Cross (42).png,120,120,Crosswalk,0,72,31,101
Cross (42).png,120,120,Crosswalk,25,66,65,88
Cross (42).png,120,120,Crosswalk,71,66,119,81
Cross (420).png,100,100,Crosswalk,26,33,85,36
Cross (421).png,100,100,Crosswalk,1,70,64,75
Cross (421).png,100,100,Crosswalk,82,72,100,81
Cross (421).png,100,100,Crosswalk,91,80,100,91
Cross (423).png,100,100,Crosswalk,1,23,40,39
Cross (423).png,100,100,Crosswalk,33,27,64,47
Cross (423).png,100,100,Crosswalk,59,32,96,51
Cross (424).png,100,100,Crosswalk,1,68,45,86
Cross (424).png,100,100,Crosswalk,43,65,100,78
Cross (424).png,100,100,Crosswalk,8,28,66,30
Cross (425).png,100,100,Crosswalk,1,66,28,96
Cross (425).png,100,100,Crosswalk,20,51,49,75
Cross (425).png,100,100,Crosswalk,41,37,68,61
Cross (425).png,100,100,Crosswalk,63,24,93,45
Cross (425).png,100,100,Crosswalk,84,4,100,28
Cross (426).png,100,100,Crosswalk,1,42,38,62
Cross (426).png,100,100,Crosswalk,37,34,89,50
Cross (426).png,100,100,Crosswalk,28,19,74,29
Cross (426).png,100,100,Crosswalk,12,18,34,25
Cross (427).png,100,100,Crosswalk,1,51,60,95
Cross (428).png,100,100,Crosswalk,1,35,58,49
Cross (428).png,100,100,Crosswalk,18,9,51,21
Cross (428).png,100,100,Crosswalk,49,11,80,24
Cross (429).png,100,100,Crosswalk,1,44,100,67
Cross (429).png,100,100,Crosswalk,1,63,59,76
Cross (43).png,120,120,Crosswalk,0,32,45,91
Cross (43).png,120,120,Crosswalk,41,61,80,112
Cross (43).png,120,120,Crosswalk,70,81,119,119
Cross (430).png,100,100,Crosswalk,7,32,89,40
Cross (430).png,100,100,Crosswalk,3,87,100,100
Cross (431).png,100,100,Crosswalk,1,88,33,95
Cross (431).png,100,100,Crosswalk,31,83,82,89
Cross (431).png,100,100,Crosswalk,6,66,22,73
Cross (431).png,100,100,Crosswalk,22,69,39,74
Cross (432).png,100,100,Crosswalk,1,58,31,92
Cross (432).png,100,100,Crosswalk,25,51,85,74
Cross (432).png,100,100,Crosswalk,66,38,100,58
Cross (433).png,100,100,Crosswalk,1,73,95,77
Cross (433).png,100,100,Crosswalk,1,60,22,68
Cross (433).png,100,100,Crosswalk,37,56,50,58
Cross (433).png,100,100,Crosswalk,58,55,67,57
Cross (434).png,100,100,Crosswalk,3,75,24,87
Cross (434).png,100,100,Crosswalk,27,81,47,93
Cross (434).png,100,100,Crosswalk,46,90,100,100
Cross (434).png,100,100,Crosswalk,13,64,31,70
Cross (434).png,100,100,Crosswalk,32,62,50,68
Cross (434).png,100,100,Crosswalk,51,61,66,64
Cross (435).png,100,100,Crosswalk,1,17,100,23
Cross (435).png,100,100,Crosswalk,1,2,100,4
Cross (437).png,100,100,Crosswalk,20,14,57,26
Cross (437).png,100,100,Crosswalk,52,20,94,36
Cross (437).png,100,100,Crosswalk,87,24,100,38
Cross (438).png,100,100,Crosswalk,1,35,100,65
Cross (438).png,100,100,Crosswalk,63,2,95,15
Cross (438).png,100,100,Crosswalk,89,9,100,24
Cross (439).png,100,100,Crosswalk,1,47,100,68
Cross (44).png,120,120,Crosswalk,65,28,119,59
Cross (44).png,120,120,Crosswalk,44,27,119,57
Cross (441).png,100,100,Crosswalk,1,86,40,98
Cross (441).png,100,100,Crosswalk,24,72,53,86
Cross (441).png,100,100,Crosswalk,44,60,69,74
Cross (441).png,100,100,Crosswalk,56,44,81,59
Cross (441).png,100,100,Crosswalk,88,13,99,42
Cross (441).png,100,100,Crosswalk,73,23,89,52
Cross (442).png,100,100,Crosswalk,45,29,76,40
Cross (442).png,100,100,Crosswalk,75,21,92,31
Cross (442).png,100,100,Crosswalk,91,15,100,25
Cross (443).png,100,100,Crosswalk,1,26,14,70
Cross (443).png,100,100,Crosswalk,1,46,30,100
Cross (443).png,100,100,Crosswalk,27,67,62,100
Cross (444).png,100,100,Crosswalk,1,57,100,70
Cross (444).png,100,100,Crosswalk,40,27,74,31
Cross (446).png,100,100,Crosswalk,12,32,62,51
Cross (446).png,100,100,Crosswalk,49,24,100,39
Cross (446).png,100,100,Crosswalk,4,61,52,100
Cross (446).png,100,100,Crosswalk,53,75,100,100
Cross (447).png,100,100,Crosswalk,1,46,26,100
Cross (447).png,100,100,Crosswalk,27,61,53,100
Cross (447).png,100,100,Crosswalk,53,80,88,100
Cross (448).png,100,100,Crosswalk,1,42,100,66
Cross (448).png,100,100,Crosswalk,1,10,100,16
Cross (449).png,100,100,Crosswalk,3,65,24,74
Cross (449).png,100,100,Crosswalk,22,72,54,82
Cross (45).png,120,120,Crosswalk,0,55,119,64
Cross (450).png,100,100,Crosswalk,1,78,25,95
Cross (450).png,100,100,Crosswalk,22,71,47,86
Cross (450).png,100,100,Crosswalk,42,69,74,80
Cross (450).png,100,100,Crosswalk,67,59,100,70
Cross (451).png,100,100,Crosswalk,1,26,24,34
Cross (451).png,100,100,Crosswalk,23,30,47,39
Cross (451).png,100,100,Crosswalk,48,34,68,41
Cross (451).png,100,100,Crosswalk,66,37,100,44
Cross (452).png,100,100,Crosswalk,1,47,100,53
Cross (452).png,100,100,Crosswalk,50,36,75,39
Cross (452).png,100,100,Crosswalk,17,37,36,38
Cross (452).png,100,100,Crosswalk,88,40,100,45
Cross (452).png,100,100,Crosswalk,1,39,13,45
Cross (453).png,100,100,Crosswalk,16,32,43,42
Cross (453).png,100,100,Crosswalk,43,28,74,36
Cross (453).png,100,100,Crosswalk,20,61,100,98
Cross (454).png,100,100,Crosswalk,16,66,70,89
Cross (454).png,100,100,Crosswalk,63,70,100,100
Cross (454).png,100,100,Crosswalk,21,46,67,54
Cross (456).png,100,100,Crosswalk,13,67,100,75
Cross (456).png,100,100,Crosswalk,55,50,77,52
Cross (457).png,100,100,Crosswalk,27,79,48,92
Cross (457).png,100,100,Crosswalk,46,76,68,87
Cross (457).png,100,100,Crosswalk,65,73,86,79
Cross (457).png,100,100,Crosswalk,83,67,100,74
Cross (458).png,100,100,Crosswalk,1,40,35,58
Cross (458).png,100,100,Crosswalk,32,44,71,61
Cross (458).png,100,100,Crosswalk,65,53,100,74
Cross (459).png,100,100,Crosswalk,8,51,96,68
Cross (459).png,100,100,Crosswalk,65,25,84,37
Cross (459).png,100,100,Crosswalk,82,33,100,46
Cross (46).png,120,120,Crosswalk,0,54,40,119
Cross (46).png,120,120,Crosswalk,25,43,64,104
Cross (46).png,120,120,Crosswalk,48,34,119,92
Cross (463).png,100,100,Crosswalk,2,52,40,68
Cross (463).png,100,100,Crosswalk,34,61,62,76
Cross (463).png,100,100,Crosswalk,56,67,88,85
Cross (463).png,100,100,Crosswalk,81,70,100,93
Cross (464).png,100,100,Crosswalk,8,27,49,45
Cross (464).png,100,100,Crosswalk,35,33,79,61
Cross (464).png,100,100,Crosswalk,64,39,100,78
Cross (465).png,100,100,Crosswalk,1,83,100,100
Cross (466).png,100,100,Crosswalk,1,56,100,70
Cross (466).png,100,100,Crosswalk,33,35,92,40
Cross (466).png,100,100,Crosswalk,1,39,18,51
Cross (467).png,100,100,Crosswalk,1,91,100,100
Cross (469).png,100,100,Crosswalk,3,28,26,39
Cross (469).png,100,100,Crosswalk,23,33,41,44
Cross (469).png,100,100,Crosswalk,39,39,74,51
Cross (469).png,100,100,Crosswalk,69,45,100,61
Cross (47).png,120,120,Crosswalk,0,54,119,66
Cross (470).png,100,100,Crosswalk,1,70,100,78
Cross (470).png,100,100,Crosswalk,13,44,33,50
Cross (470).png,100,100,Crosswalk,6,50,17,55
Cross (470).png,100,100,Crosswalk,1,54,7,63
Cross (470).png,100,100,Crosswalk,49,43,100,46
Cross (471).png,100,100,Crosswalk,1,74,59,77
Cross (473).png,100,100,Crosswalk,10,10,52,29
Cross (473).png,100,100,Crosswalk,34,17,90,42
Cross (473).png,100,100,Crosswalk,73,29,100,52
Cross (474).png,100,100,Crosswalk,1,78,78,100
Cross (474).png,100,100,Crosswalk,42,60,100,79
Cross (474).png,100,100,Crosswalk,68,47,100,63
Cross (474).png,100,100,Crosswalk,90,37,100,49
Cross (475).png,100,100,Crosswalk,29,77,100,84
Cross (475).png,100,100,Crosswalk,14,63,37,71
Cross (475).png,100,100,Crosswalk,33,56,53,63
Cross (475).png,100,100,Crosswalk,53,51,67,56
Cross (476).png,100,100,Crosswalk,1,22,100,27
Cross (477).png,100,100,Crosswalk,1,59,100,70
Cross (479).png,100,100,Crosswalk,3,55,40,63
Cross (479).png,100,100,Crosswalk,42,50,100,59
Cross (479).png,100,100,Crosswalk,1,26,78,29
Cross (48).png,120,120,Crosswalk,0,51,62,74
Cross (483).png,100,100,Crosswalk,6,36,40,44
Cross (483).png,100,100,Crosswalk,39,40,72,52
Cross (483).png,100,100,Crosswalk,72,43,100,59
Cross (484).png,100,100,Crosswalk,3,49,45,60
Cross (484).png,100,100,Crosswalk,44,56,100,64
Cross (485).png,100,100,Crosswalk,1,24,100,100
Cross (486).png,100,100,Crosswalk,1,31,45,48
Cross (486).png,100,100,Crosswalk,34,40,71,58
Cross (486).png,100,100,Crosswalk,55,48,100,68
Cross (486).png,100,100,Crosswalk,81,64,100,79
Cross (487).png,100,100,Crosswalk,1,88,94,100
Cross (488).png,100,100,Crosswalk,7,48,61,77
Cross (488).png,100,100,Crosswalk,50,60,100,100
Cross (489).png,100,100,Crosswalk,1,29,100,36
Cross (49).png,120,120,Crosswalk,40,75,119,106
Cross (49).png,120,120,Crosswalk,22,36,78,45
Cross (49).png,120,120,Crosswalk,43,31,87,41
Cross (49).png,120,120,Crosswalk,59,26,96,35
Cross (49).png,120,120,Crosswalk,72,22,107,29
Cross (49).png,120,120,Crosswalk,81,18,117,25
Cross (490).png,100,100,Crosswalk,1,68,100,79
Cross (490).png,100,100,Crosswalk,84,52,100,57
Cross (491).png,100,100,Crosswalk,10,71,40,81
Cross (491).png,100,100,Crosswalk,42,75,73,88
Cross (491).png,100,100,Crosswalk,73,82,100,93
Cross (491).png,100,100,Crosswalk,13,62,25,67
Cross (491).png,100,100,Crosswalk,26,60,49,64
Cross (491).png,100,100,Crosswalk,87,57,100,61
Cross (492).png,100,100,Crosswalk,79,56,100,100
Cross (492).png,100,100,Crosswalk,41,77,91,100
Cross (493).png,100,100,Crosswalk,12,68,100,78
Cross (493).png,100,100,Crosswalk,14,45,50,50
Cross (494).png,100,100,Crosswalk,16,41,100,50
Cross (494).png,100,100,Crosswalk,1,47,10,57
Cross (495).png,100,100,Crosswalk,28,23,80,39
Cross (495).png,100,100,Crosswalk,37,36,100,64
Cross (495).png,100,100,Crosswalk,56,60,100,100
Cross (496).png,100,100,Crosswalk,1,35,100,53
Cross (497).png,100,100,Crosswalk,1,44,47,100
Cross (497).png,100,100,Crosswalk,44,78,100,100
Cross (498).png,100,100,Crosswalk,51,30,100,100
Cross (498).png,100,100,Crosswalk,1,56,51,100
Cross (498).png,100,100,Crosswalk,49,15,74,24
Cross (499).png,100,100,Crosswalk,2,70,100,84
Cross (501).png,100,100,Crosswalk,1,80,100,86
Cross (503).png,100,100,Crosswalk,1,71,100,100
Cross (504).png,100,100,Crosswalk,1,40,100,49
Cross (505).png,100,100,Crosswalk,1,17,39,39
Cross (505).png,100,100,Crosswalk,34,24,59,50
Cross (505).png,100,100,Crosswalk,55,31,100,63
Cross (507).png,100,100,Crosswalk,67,38,100,85
Cross (507).png,100,100,Crosswalk,29,52,71,77
Cross (509).png,100,100,Crosswalk,17,65,100,79
Cross (509).png,100,100,Crosswalk,68,78,100,91
Cross (51).png,120,120,Crosswalk,51,90,119,113
Cross (510).png,100,100,Crosswalk,21,29,73,51
Cross (510).png,100,100,Crosswalk,61,35,100,73
Cross (511).png,100,100,Crosswalk,12,50,52,54
Cross (511).png,100,100,Crosswalk,53,51,100,58
Cross (511).png,100,100,Crosswalk,31,41,86,44
Cross (512).png,100,100,Crosswalk,1,46,33,62
Cross (512).png,100,100,Crosswalk,32,40,76,52
Cross (512).png,100,100,Crosswalk,71,33,97,43
Cross (514).png,100,100,Crosswalk,1,78,70,82
Cross (514).png,100,100,Crosswalk,17,68,53,70
Cross (515).png,100,100,Crosswalk,1,43,55,100
Cross (515).png,100,100,Crosswalk,45,69,100,100
Cross (516).png,100,100,Crosswalk,7,63,100,82
Cross (517).png,100,100,Crosswalk,1,42,100,50
Cross (517).png,100,100,Crosswalk,20,18,100,20
Cross (518).png,100,100,Crosswalk,1,61,100,83
Cross (519).png,100,100,Crosswalk,15,67,60,82
Cross (519).png,100,100,Crosswalk,57,76,100,94
Cross (52).png,120,120,Crosswalk,0,81,97,92
Cross (520).png,100,100,Crosswalk,1,50,97,98
Cross (521).png,100,100,Crosswalk,5,36,38,50
Cross (521).png,100,100,Crosswalk,28,42,66,65
Cross (521).png,100,100,Crosswalk,54,55,100,83
Cross (522).png,100,100,Crosswalk,7,80,100,84
Cross (522).png,100,100,Crosswalk,35,65,100,68
Cross (523).png,100,100,Crosswalk,2,65,35,80
Cross (523).png,100,100,Crosswalk,30,70,66,83
Cross (523).png,100,100,Crosswalk,61,74,100,93
Cross (524).png,100,100,Crosswalk,1,34,19,50
Cross (524).png,100,100,Crosswalk,11,27,48,42
Cross (524).png,100,100,Crosswalk,47,28,69,38
Cross (525).png,100,100,Crosswalk,1,82,100,100
Cross (526).png,100,100,Crosswalk,1,36,69,87
Cross (527).png,100,100,Crosswalk,1,71,100,80
Cross (527).png,100,100,Crosswalk,30,51,53,54
Cross (527).png,100,100,Crosswalk,65,50,87,54
Cross (528).png,100,100,Crosswalk,54,18,100,46
Cross (528).png,100,100,Crosswalk,30,32,92,78
Cross (528).png,100,100,Crosswalk,1,45,86,100
Cross (53).png,120,120,Crosswalk,0,42,60,85
Cross (53).png,120,120,Crosswalk,53,25,93,44
Cross (53).png,120,120,Crosswalk,90,19,117,31
Cross (530).png,100,100,Crosswalk,1,64,38,100
Cross (530).png,100,100,Crosswalk,39,75,100,100
Cross (531).png,100,100,Crosswalk,26,63,71,80
Cross (531).png,100,100,Crosswalk,66,66,100,87
Cross (532).png,100,100,Crosswalk,39,66,100,95
Cross (532).png,100,100,Crosswalk,49,34,69,45
Cross (532).png,100,100,Crosswalk,69,25,98,37
Cross (534).png,100,100,Crosswalk,26,66,46,85
Cross (534).png,100,100,Crosswalk,47,63,71,74
Cross (534).png,100,100,Crosswalk,87,54,100,63
Cross (534).png,100,100,Crosswalk,68,53,84,59
Cross (537).png,100,100,Crosswalk,2,39,41,57
Cross (537).png,100,100,Crosswalk,31,46,73,68
Cross (537).png,100,100,Crosswalk,70,54,97,67
Cross (537).png,100,100,Crosswalk,1,78,53,100
Cross (538).png,100,100,Crosswalk,2,34,53,57
Cross (538).png,100,100,Crosswalk,45,39,100,74
Cross (539).png,100,100,Crosswalk,30,37,50,44
Cross (539).png,100,100,Crosswalk,66,37,82,42
Cross (539).png,100,100,Crosswalk,2,84,100,100
Cross (539).png,100,100,Crosswalk,1,44,7,57
Cross (54).png,120,120,Crosswalk,1,84,115,100
Cross (540).png,100,100,Crosswalk,1,61,100,100
Cross (541).png,100,100,Crosswalk,29,13,64,26
Cross (541).png,100,100,Crosswalk,53,20,82,38
Cross (541).png,100,100,Crosswalk,68,34,100,56
Cross (541).png,100,100,Crosswalk,83,55,100,71
Cross (541).png,100,100,Crosswalk,1,80,100,100
Cross (542).png,100,100,Crosswalk,1,18,52,100
Cross (542).png,100,100,Crosswalk,53,31,100,100
Cross (545).png,100,100,Crosswalk,2,72,89,75
Cross (545).png,100,100,Crosswalk,1,64,13,71
Cross (545).png,100,100,Crosswalk,27,60,34,62
Cross (545).png,100,100,Crosswalk,43,60,61,61
Cross (546).png,100,100,Crosswalk,11,22,62,53
Cross (546).png,100,100,Crosswalk,60,30,100,74
Cross (546).png,100,100,Crosswalk,48,13,70,25
Cross (546).png,100,100,Crosswalk,65,8,100,18
Cross (547).png,100,100,Crosswalk,3,38,93,51
Cross (547).png,100,100,Crosswalk,1,26,68,30
Cross (548).png,100,100,Crosswalk,1,63,33,85
Cross (548).png,100,100,Crosswalk,5,30,25,40
Cross (548).png,100,100,Crosswalk,25,34,49,44
Cross (548).png,100,100,Crosswalk,45,39,64,45
Cross (549).png,100,100,Crosswalk,1,85,100,95
Cross (55).png,120,120,Crosswalk,0,32,15,66
Cross (55).png,120,120,Crosswalk,13,42,32,76
Cross (55).png,120,120,Crosswalk,28,52,49,93
Cross (55).png,120,120,Crosswalk,46,62,73,109
Cross (55).png,120,120,Crosswalk,69,76,119,119
Cross (550).png,100,100,Crosswalk,1,60,31,72
Cross (550).png,100,100,Crosswalk,31,53,58,66
Cross (550).png,100,100,Crosswalk,59,52,94,59
Cross (552).png,100,100,Crosswalk,1,83,28,94
Cross (552).png,100,100,Crosswalk,28,76,50,86
Cross (552).png,100,100,Crosswalk,78,63,100,73
Cross (553).png,100,100,Crosswalk,1,35,34,51
Cross (553).png,100,100,Crosswalk,21,24,54,37
Cross (553).png,100,100,Crosswalk,45,19,86,29
Cross (553).png,100,100,Crosswalk,6,71,100,100
Cross (554).png,100,100,Crosswalk,2,48,100,62
Cross (557).png,120,120,Crosswalk,7,42,27,77
Cross (557).png,120,120,Crosswalk,25,59,52,90
Cross (557).png,120,120,Crosswalk,49,72,79,106
Cross (557).png,120,120,Crosswalk,75,88,120,120
Cross (559).png,120,120,Crosswalk,33,65,86,89
Cross (559).png,120,120,Crosswalk,83,73,120,98
Cross (56).png,120,120,Crosswalk,0,71,34,118
Cross (56).png,120,120,Crosswalk,27,63,62,99
Cross (56).png,120,120,Crosswalk,52,65,74,90
Cross (56).png,120,120,Crosswalk,70,69,102,84
Cross (560).png,120,120,Crosswalk,6,64,44,83
Cross (560).png,120,120,Crosswalk,42,57,78,74
Cross (560).png,120,120,Crosswalk,77,54,105,66
Cross (560).png,120,120,Crosswalk,102,46,120,59
